data_year,property_name,reporting_status,address,zip_code,chicago_energy_rating,exempt_from_chicago_energy_rating,community_area,primary_property_type,gross_floor_area,year_built,number_of_buildings,water_use,energy_star_score,electricity_use,natural_gas_use,district_steam_use,district_chilled_water_use,all_other_fuel_use,site_eui,source_eui,weather_normalized_site_eui,weather_normalized_source_eui,total_ghg_emissions,ghg_intensity,lat,lon,loc
2020,251010 - PepsiCo Chicago Plaza,Not Submitted,555 W Monroe St,60661,0.0,False,NEAR WEST SIDE,,454346.0,,,,,,,,,,,,,,,,41.88030693,-87.64186748,"(41.88030693, -87.64186748)"
2020,Ryerson Laboratory/ Eckhart Hall,Submitted Data,1118 1132 E 58th St,60637,4.0,False,HYDE PARK,Laboratory,61716.0,1894.0,1.0,,,1391365.4,,2590323.4,,,58.8,103.5,61.4,106.7,389.1,5.7,41.789628,-87.597133,"(41.789628, -87.597133)"
2020,Erie Elementary Charter School,Not Submitted,1405 N Washtenaw,60622,0.0,False,WEST TOWN,,58856.0,,,,,,,,,,,,,,,,41.90674161,-87.69410607,"(41.90674161, -87.69410607)"
2020,Ford City Mall - AMC Theater,Submitted Data,7601 S Cicero Ave,60652,1.0,False,WEST LAWN,Movie Theater,72545.0,1990.0,1.0,,,5397014.4,4242329.5,,,,132.9,269.7,138.4,275.5,1067.6,14.7,41.75582921,-87.73699268,"(41.75582921, -87.73699268)"
2020,Grand Plaza,Submitted Data,540 N State St,60654,,True,NEAR NORTH SIDE,Multifamily Housing,1640000.0,2003.0,1.0,,,30176478.5,63799037.2,,27079126.1,,108.2,157.4,111.3,161.2,9525.4,8.5,41.89192712,-87.62861779,"(41.89192712, -87.62861779)"
2020,180 N LaSalle St,Submitted Data,180 N LaSalle St,60601,4.0,False,LOOP,Office,859786.0,1972.0,1.0,,80.0,20415344.1,23641640.4,,12966000.6,,66.3,109.1,68.2,111.1,5125.2,6.0,41.88538772,-87.63289117,"(41.88538772, -87.63289117)"
2020,Hamline Elementary-CPS,Submitted Data,4747 S Bishop St,60609,2.5,False,NEW CITY,K-12 School,79511.0,1898.0,1.0,,32.0,2537170.0,3661390.1,,,,78.0,137.7,81.0,139.9,590.4,7.4,41.80758029,-87.66091897,"(41.80758029, -87.66091897)"
2020,,Submitted Data,17 23 N WABASH AVE,60602,4.0,False,LOOP,Office,70680.0,1900.0,1.0,,,2432858.3,3448385.9,,,,83.2,147.6,83.2,147.6,562.9,8.0,41.88267337,-87.62617421,"(41.88267337, -87.62617421)"
2020,Chicago Transit Authority,Submitted Data,567 W Lake St,60661,3.0,False,NEAR WEST SIDE,Office,434052.0,2004.0,1.0,,70.0,17992104.5,9770870.5,,,,64.0,139.7,65.6,141.5,3327.0,7.7,41.88528144,-87.64234829,"(41.88528144, -87.64234829)"
2020,,Submitted Data,5650  N KENMORE AVE,60660,4.0,False,EDGEWATER,Multifamily Housing,150000.0,2011.0,1.0,,82.0,2894600.9,4471192.0,,,,49.1,85.3,51.9,88.4,689.2,4.6,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2020,,Submitted Data,3030 N BROADWAY,60657,2.0,False,Lake View,Enclosed Mall,215748.0,2016.0,1.0,,,17219633.4,7492706.1,,,,187.6,425.7,191.5,429.8,3085.4,23.4,41.93729807,-87.64434837,"(41.93729807, -87.64434837)"
2020,,Not Submitted,7320 7332 N DAMEN AVE,60645,0.0,False,ROGERS PARK,,55000.0,,,,,,,,,,,,,,,,42.00880199,-87.69502812,"(42.00880199, -87.69502812)"
2020,,Submitted Data,450 W BELMONT AVE,60657,4.0,False,Lakeview,Multifamily Housing,179658.0,2019.0,1.0,,97.0,3163923.8,2302773.5,,,,31.8,65.6,32.8,66.7,616.1,3.6,41.939555,-87.668475,"(41.939555, -87.668475)"
2020,"Bronzeville Charter, Hartigan - CPS",Submitted Data,8 W Root St,60609,3.5,False,GRAND BOULEVARD,K-12 School,63929.0,1960.0,1.0,,54.0,1088752.4,3824910.2,,,,76.9,110.5,76.9,110.5,373.1,5.8,41.8194828,-87.62700116,"(41.8194828, -87.62700116)"
2020,Tech Business Center,Submitted Data,3440 S Dearborn Street,60616,2.0,False,DOUGLAS,College/University,140788.0,1943.0,1.0,,,10143418.5,,16856099.5,181090944.2,,1478.0,1516.3,1463.9,1505.1,12245.9,87.0,41.842325,-87.62715344,"(41.842325, -87.62715344)"
2020,,Not Submitted,16  N MORGAN ST,60607,0.0,False,NEAR WEST SIDE,,156536.0,,,,,,,,,,,,,,,,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2020,Metcalfe Math And Science -CPS,Submitted Data,12339 S Normal Ave,60628,3.5,False,WEST PULLMAN,K-12 School,81370.0,1980.0,1.0,,52.0,2093682.8,3186130.1,,,,64.9,113.2,68.3,116.8,496.0,6.1,41.66947303,-87.63400634,"(41.66947303, -87.63400634)"
2020,,Submitted Data,1001  W MADISON ST,60607,3.5,False,NEAR WEST SIDE,Multifamily Housing,148900.0,2005.0,1.0,,80.0,3658431.8,3733819.6,,,,57.8,110.7,59.2,112.3,769.3,6.0,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2020,Kingsbury Center,Submitted Data,350 W Hubbard St,60654,4.0,False,NEAR NORTH SIDE,Office,158114.0,1989.0,1.0,,78.0,5652752.7,5474537.4,,,,72.0,139.5,74.1,141.8,1173.0,7.6,41.88994802,-87.63762147,"(41.88994802, -87.63762147)"
2020,,Submitted Data,500 514 S LARAMIE AVE,60644,2.0,False,AUSTIN,Multifamily Housing,50000.0,1929.0,1.0,,48.0,585062.5,4071168.4,,,,93.1,118.3,98.2,123.2,307.5,6.2,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2020,,Not Submitted,1957 N FAIRFIELD AVE,60647,0.0,False,Logan Square,,50000.0,,,,,,,,,,,,,,,,41.921025,-87.691375,"(41.921025, -87.691375)"
2020,North & Kostner,Submitted Data,4501 W North Ave,60639,3.5,False,HUMBOLDT PARK,Retail Store,161640.0,2009.0,1.0,,79.0,8882334.1,2403159.8,,,,47.9,116.2,49.0,117.1,1513.9,6.4,41.9096931,-87.73945998,"(41.9096931, -87.73945998)"
2020,Cal-Met Village Apartments,Submitted Data,4101  S CALUMET AVE,60653,3.0,False,GRAND BOULEVARD,Multifamily Housing,57850.0,1989.0,1.0,,42.0,1267564.8,4472990.6,,,,99.2,142.5,103.4,146.9,435.4,7.5,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2020,The Royalle Condominium Association,Submitted Data,744  N CLARK ST,60654,1.0,False,NEAR NORTH SIDE,Multifamily Housing,77800.0,2003.0,1.0,,21.0,2780107.8,3315036.7,,,,78.3,144.8,80.9,147.8,610.0,7.8,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
2020,,Submitted Data,2315  W LEMOYNE ST,60622,4.0,False,WEST TOWN,Multifamily Housing,76497.0,1992.0,1.0,,91.0,1226706.8,3625609.5,,,,63.4,94.7,66.0,97.0,384.0,5.0,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
2020,Law/ Mott/ Social Service Admin/ Faculty Housing,Submitted Data,1111 E 60th St,60637,2.5,False,WOODLAWN,Multifamily Housing,64648.0,1948.0,1.0,,57.0,1692639.5,107970.0,2311190.0,,,63.6,118.1,63.6,118.1,423.4,6.5,41.7850873,-87.59905769,"(41.7850873, -87.59905769)"
2020,336 Wellington Association,Submitted Data,336 W WELLINGTON AVE,60657,4.0,False,LAKE VIEW,Multifamily Housing,167091.0,1967.0,1.0,,74.0,2547249.0,,,,,100.9,138.9,106.8,145.2,985.9,7.3,41.93693671,-87.63850573,"(41.93693671, -87.63850573)"
2020,,Submitted Data,3720  W ARMITAGE AVE,60647,1.0,False,LOGAN SQUARE,Multifamily Housing,85742.0,2006.0,2.0,,12.0,4897601.5,2522700.0,,,,87.3,191.6,92.1,201.7,898.4,10.5,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2020,River City - 800 South Wells,Submitted Data,800 S Wells St,60607,0.0,False,LOOP,,309812.0,,,,,,,,,,,,,,,,41.87141897,-87.63422224,"(41.87141897, -87.63422224)"
2020,,Submitted Data,2912 2914 N COMMONWEALTH AVE,60657,3.0,False,LAKE VIEW,Multifamily Housing,59677.0,1926.0,1.0,,64.0,780051.4,5103529.5,,,,98.6,126.4,104.3,131.4,392.8,6.6,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2020,Kenect Chicago,Submitted Data,505 N GREEN ST,60642,1.5,False,West Town,Multifamily Housing,55216.0,2018.0,2.0,,35.0,7622609.6,6283155.9,,,,75.9,152.5,78.0,155.9,1523.4,8.3,41.89133277,-87.64871387,"(41.89133277, -87.64871387)"
2020,Goldblatts Building,Submitted Data,1609 W Chicago Ave,60622,3.5,False,WEST TOWN,Office,160280.0,1940.0,1.0,,58.0,8755592.0,3824434.7,,,,78.5,178.0,79.7,178.7,1569.6,9.8,41.89604369,-87.6677898,"(41.89604369, -87.6677898)"
2020,1120 N LaSalle Apartments,Submitted Data,1120 N LaSalle St,60610,1.5,False,NEAR NORTH SIDE,Multifamily Housing,249845.0,1988.0,1.0,,32.0,5502272.8,15311203.2,,,,101.6,153.7,106.5,158.3,1672.0,8.2,41.902342,-87.632913,"(41.902342, -87.632913)"
2020,215 West Apartments,Submitted Data,215 W Washington St,60606,4.0,False,LOOP,Multifamily Housing,917200.0,2010.0,1.0,,93.0,16150763.2,12247493.3,,,,42.1,86.1,43.0,87.0,3171.2,4.7,41.88322296,-87.63452002,"(41.88322296, -87.63452002)"
2020,Paderewski Learning Academy,Not Submitted,2221 S LAWNDALE ST,60623,0.0,False,SOUTH LAWNDALE,,56100.0,,,,,,,,,,,,,,,,41.85122278,-87.71687281,"(41.85122278, -87.71687281)"
2020,Hubbard221,Submitted Data,221 W Hubbard St,60654,,True,NEAR NORTH SIDE,Multifamily Housing,358271.0,2017.0,1.0,,,6328963.0,18165041.7,,,,77.2,116.0,79.5,118.3,1952.6,6.2,41.89213,-87.63513,"(41.89213, -87.63513)"
2020,,Submitted Data,444  W SAINT JAMES PL,60614,4.0,False,LINCOLN PARK,Multifamily Housing,112662.0,1930.0,1.0,,96.0,2720346.3,2624200.4,,,,47.4,92.1,48.9,95.1,563.9,5.0,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2020,224 N Desplaines St,Submitted Data,224 N Desplaines St,60661,4.0,False,NEAR WEST SIDE,Office,77760.0,1935.0,1.0,,76.0,2920293.5,977361.0,,,,50.1,118.4,55.3,129.3,507.7,6.5,41.88650973,-87.64427776,"(41.88650973, -87.64427776)"
2020,Harris Theater for Music and Dance,Submitted Data,205 E Randolph St,60601,4.0,False,LOOP,Performing Arts,140160.0,2003.0,1.0,,,3464916.0,,,774936.0,,30.3,74.3,32.7,81.5,581.6,4.1,41.88401355,-87.62179601,"(41.88401355, -87.62179601)"
2020,,Submitted Data,1339  N DEARBORN ST,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,105000.0,1972.0,1.0,,73.0,3581351.2,,,,,53.5,117.3,57.1,126.5,659.8,6.4,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2020,Edens East,Submitted Data,6200 N HIAWATHA AVE,60646,4.0,False,FOREST GLEN,Office,117780.0,1968.0,1.0,,100.0,735380.1,,,,,6.2,17.5,,,114.8,1.0,41.99367467,-87.74969325,"(41.99367467, -87.74969325)"
2020,Lidia Puchinska Apartments,Submitted Data,838 N Noble St,60642,4.0,False,WEST TOWN,Multifamily Housing,335411.0,1965.0,2.0,,80.0,4476113.6,17428859.1,,,,81.5,114.7,85.7,118.2,1624.3,6.0,41.89750905,-87.66328018,"(41.89750905, -87.66328018)"
2020,Aqua,Submitted Data,225 N Columbus Dr,60601,1.0,False,LOOP,Multifamily Housing,1668187.0,2009.0,1.0,,24.0,30768518.2,152388451.9,,,,141.4,190.1,147.1,196.0,12896.1,10.0,41.88656117,-87.62004511,"(41.88656117, -87.62004511)"
2020,Northwest Middle -CPS,Submitted Data,2250 N Latrobe Ave,60639,4.0,False,BELMONT CRAGIN,K-12 School,118211.0,1920.0,1.0,,66.0,1796893.3,6125230.0,,,,67.0,97.0,74.2,104.5,605.8,5.1,41.92185009,-87.75794854,"(41.92185009, -87.75794854)"
2020,,Submitted Data,6430 N Kenmore Ave,60626,4.0,False,Rogers Park,Office,53500.0,2012.0,1.0,,89.0,1232141.5,1056200.0,,,,42.8,85.2,47.4,91.3,248.4,4.6,41.9915828,-87.65677,"(41.9915828, -87.65677)"
2020,The Woodlands of Bronzeville Condominium Association,Submitted Data,619 645 E WOODLAND PARK,60616,1.5,False,DOUGLAS,Multifamily Housing,101941.0,1989.0,1.0,,31.0,6470830.2,3090812.5,,,,93.8,209.6,95.8,210.6,1174.1,11.5,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2020,Presence SMEMC St Mary Campus,Submitted Data,2233 W Division St,60622,3.5,False,WEST TOWN,Hospital (General Medical & Surgical),981153.0,1976.0,5.0,,58.0,65483978.2,97798072.1,,,,234.1,410.1,241.3,417.4,15414.6,22.1,41.90251573,-87.68336086,"(41.90251573, -87.68336086)"
2020,,Submitted Data,1400  S INDIANA AVE,60605,1.0,False,NEAR SOUTH SIDE,Senior Living Community,71586.0,1998.0,1.0,,12.0,1919280.7,3986500.3,,,,82.5,133.5,85.6,136.3,511.3,7.1,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2020,"Charles A Beckett Associates, LP",Submitted Data,400 E 41st St,60653,0.0,False,GRAND BOULEVARD,,449016.0,,,,,,,,,,,,,,,,41.82048786,-87.61632029,"(41.82048786, -87.61632029)"
2020,Catalyst Charter Es - Howland -CPS,Submitted Data,1616 S Spaulding Ave,60623,4.0,False,NORTH LAWNDALE,K-12 School,138936.0,1893.0,1.0,,83.0,2499623.4,5530070.4,,,,57.8,92.2,62.1,96.7,683.8,4.9,41.85827972,-87.70818641,"(41.85827972, -87.70818641)"
2020,IIT-Stuart School of Business,Submitted Data,565 W Adams St,60661,4.0,False,NEAR WEST SIDE,College/University,284000.0,1992.0,1.0,,,12920537.1,81509.4,,,,45.8,127.7,47.1,131.5,2020.8,7.1,41.87897403,-87.64212148,"(41.87897403, -87.64212148)"
2020,IBEW Local 134 Union Hall (expected 2016),Submitted Data,2722 S King Dr,60616,0.0,False,DOUGLAS,,130000.0,,,,,,,,,,,,,,,,41.84379747,-87.61826714,"(41.84379747, -87.61826714)"
2020,,Submitted Data,766 778 W JACKSON BLVD,60661,4.0,False,NEAR WEST SIDE,Multifamily Housing,56000.0,1885.0,1.0,,80.0,2230489.2,659410.1,,,,51.6,123.9,53.3,128.6,383.1,6.8,41.87826383,-87.64674826,"(41.87826383, -87.64674826)"
2020,,Not Submitted,5025 N Paulina St,60640,0.0,False,Uptown,,305241.0,,,,,,,,,,,,,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2020,The Heritage at Millennium Park,Submitted Data,130 N Garland Ct,60602,2.5,False,LOOP,Multifamily Housing,1173350.0,2005.0,1.0,,40.0,43859399.6,12940835.6,,,,61.2,147.0,64.1,154.0,7532.5,8.1,41.884349,-87.625379,"(41.884349, -87.625379)"
2020,U.S. Cellular Plaza - 8430 _ Goby LLC,Submitted Data,8430 W Bryn Mawr Ave,60631,4.0,False,OHARE,Office,200150.0,1981.0,1.0,,95.0,4631844.7,,,,,23.1,64.8,23.1,64.8,722.9,3.6,41.981131,-87.837979,"(41.981131, -87.837979)"
2020,Ainslie Park Condominium Association,Submitted Data,840 846 W Ainslie St,60640,3.5,False,Uptown,Multifamily Housing,52760.0,1923.0,1.0,,80.0,1796213.3,1136808.0,,,,55.6,118.0,58.5,125.6,340.7,6.5,41.9726457,-87.66491,"(41.9726457, -87.66491)"
2020,1133 N. Dearborn Apartments,Submitted Data,1133 N Dearborn St,60610,3.0,False,NEAR NORTH SIDE,Multifamily Housing,429600.0,1992.0,1.0,,66.0,8737664.6,16368496.4,,,,64.8,107.5,67.9,110.8,2233.1,5.8,41.90283681,-87.62951363,"(41.90283681, -87.62951363)"
2020,,Submitted Data,4572  N MILWAUKEE AVE,60630,4.0,False,PORTAGE PARK,Multifamily Housing,63800.0,1972.0,1.0,,86.0,595448.5,3744182.0,,,,83.1,107.3,91.4,114.8,291.8,5.6,41.97200414,-87.75756578,"(41.97200414, -87.75756578)"
2020,Trio Tower,Submitted Data,670 W Wayman St,60661,4.0,False,NEAR WEST SIDE,Multifamily Housing,324946.0,2010.0,1.0,,88.0,4967561.7,8928179.8,,,,49.6,83.1,51.6,85.1,1249.5,4.5,41.887491,-87.644997,"(41.887491, -87.644997)"
2020,"Jewel Osco, 03176-Ashland & 95th St",Submitted Data,9400 S Ashland Ave,60620,1.5,False,WASHINGTON HEIGHTS,Supermarket/Grocery Store,66467.0,1991.0,1.0,,40.0,10286190.5,6411700.1,,,,251.2,534.6,256.6,540.2,1945.9,29.3,41.7228,-87.662758,"(41.7228, -87.662758)"
2020,Presence St Joseph Hospital - Chicago,Submitted Data,2900 N Lake Shore Dr,60657,4.0,False,LAKE VIEW,Hospital (General Medical & Surgical),966916.0,1960.0,2.0,,78.0,49900285.1,90660907.3,,,,206.2,344.5,210.4,349.1,12603.3,18.5,41.93498449,-87.63728308,"(41.93498449, -87.63728308)"
2020,Sherman Plaza,Not Submitted,163 W 87th St,60620,0.0,False,CHATHAM,,187780.0,,,,,,,,,,,,,,,,41.73499475,-87.62900963,"(41.73499475, -87.62900963)"
2020,,Submitted Data,3711  S VINCENNES AVE,60653,4.0,False,OAKLAND,Multifamily Housing,302787.0,2008.0,14.0,,99.0,6128758.8,4203262.4,,,,34.1,71.3,34.8,71.4,1179.8,3.9,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2020,"Evers Elementary, Medgar -CPS",Submitted Data,9811 S Lowe Ave,60628,4.0,False,WASHINGTON HEIGHTS,K-12 School,52968.0,1969.0,1.0,,75.0,884355.7,2013100.0,,,,54.7,86.7,57.3,89.4,244.9,4.6,41.71565288,-87.63896474,"(41.71565288, -87.63896474)"
2020,Ogden Elementary - CPS,Submitted Data,24 W Walton St,60610,4.0,False,NEAR NORTH SIDE,K-12 School,132724.0,2011.0,1.0,,72.0,3180288.7,2857040.1,,,,45.5,89.7,48.4,92.8,648.1,4.9,41.90028983,-87.62906231,"(41.90028983, -87.62906231)"
2020,The Apex Condominium Association,Submitted Data,859 W Erie St,60610,3.5,False,West Town,Multifamily Housing,85457.0,2004.0,1.0,,72.0,1770783.6,2623071.6,,,,66.4,116.6,68.4,118.5,415.7,6.3,41.9041211,-87.63142,"(41.9041211, -87.63142)"
2020,"Home Depot, #1980 Kimball & Addiston",Submitted Data,3500 N Kimball Ave,60618,3.5,False,AVONDALE,Retail Store,109634.0,2003.0,1.0,,56.0,3661086.2,7870627.6,,,,105.2,168.9,110.1,174.0,989.4,9.0,41.944722,-87.712672,"(41.944722, -87.712672)"
2020,,Submitted Data,727 W Madison St,60661,3.5,False,Near West Side,Multifamily Housing,746876.0,2019.0,1.0,,77.0,18209862.1,12127200.0,,,,43.8,92.0,44.7,92.9,3486.1,5.0,41.88316,-87.643735,"(41.88316, -87.643735)"
2020,,Submitted Data,4940  S EASTEND AVE,60615,3.5,False,KENWOOD,Multifamily Housing,146840.0,1928.0,1.0,,73.0,1651984.7,10206442.6,,,,80.8,104.5,85.9,109.8,799.9,5.4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2020,Westhaven Superblock,Not Submitted,1815 W Monroe St,60612,0.0,False,NEAR WEST SIDE,,483032.0,,,,,,,,,,,,,,,,41.88005275,-87.67231085,"(41.88005275, -87.67231085)"
2020,Ivy Hotel Chicago,Not Submitted,233  E ONTARIO ST,60611,0.0,False,NEAR NORTH SIDE,,84546.0,,,,,,,,,,,,,,,,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2020,McGowan North,Submitted Data,2325 N Clifton Ave,60614,2.0,False,LINCOLN PARK,College/University,56025.0,1998.0,1.0,,,8207928.5,20801310.4,,,,517.8,800.1,536.8,820.0,2385.9,42.6,41.92422089,-87.65659192,"(41.92422089, -87.65659192)"
2020,Cumberland Centre - Building 1,Submitted Data,5440 N Cumberland Ave,60656,3.0,False,OHARE,Office,251724.0,1987.0,1.0,,,4343544.2,3630853.7,,,,41.2,82.6,43.5,84.9,870.7,4.5,41.97798769,-87.83747799,"(41.97798769, -87.83747799)"
2020,,Not Submitted,4541  N SHERIDAN RD,60640,0.0,False,UPTOWN,,61706.0,,,,,,,,,,,,,,,,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2020,Union Square Condominium Association,Submitted Data,333 W Hubbard St,60654,3.5,False,NEAR NORTH SIDE,Multifamily Housing,347216.0,1918.0,2.0,,59.0,6791903.1,16983746.6,,,,77.9,120.7,81.1,124.1,1962.1,6.4,41.8897341,-87.63612368,"(41.8897341, -87.63612368)"
2020,WhirlyBall,Submitted Data,1825 W WEBSTER AVE,60614,4.0,False,Logan Square,Other - Recreation,50297.0,2014.0,1.0,,,1235655.8,1491393.7,,,,54.2,99.9,57.2,103.0,272.1,5.4,41.92705943,-87.64632891,"(41.92705943, -87.64632891)"
2020,NMH Olson Pavilion,Submitted Data,710 N Fairbanks Ct,60611,3.0,False,NEAR NORTH SIDE,Laboratory,362800.0,1978.0,1.0,,,18090612.5,33184150.2,,,,274.8,458.2,280.4,464.1,4586.0,24.6,41.89531,-87.620363,"(41.89531, -87.620363)"
2020,307 S Sangamon St,Submitted Data,307 S Sangamon St,60607,4.0,False,NEAR WEST SIDE,Office,93401.0,2011.0,1.0,,75.0,3642614.8,1665589.6,,,,72.7,163.7,75.3,167.3,657.0,9.0,41.877747,-87.650686,"(41.877747, -87.650686)"
2020,,Submitted Data,4900 N Marine Dr,60640,3.5,False,Uptown,Multifamily Housing,127712.0,1948.0,1.0,,79.0,1513542.7,6861374.8,,,,74.5,101.8,79.0,106.5,600.7,5.3,41.9726457,-87.66491,"(41.9726457, -87.66491)"
2020,(IL610) - 2400 Lakeview Condo,Submitted Data,2400 N Lakeview Ave,60614,1.5,False,LINCOLN PARK,Multifamily Housing,315738.0,1963.0,1.0,,36.0,7624649.6,20698320.8,,,,96.6,147.0,101.6,151.8,2289.4,7.8,41.92586851,-87.63943267,"(41.92586851, -87.63943267)"
2020,"Foreman HS, Edwin G -CPS",Submitted Data,3235 N Leclaire Ave,60641,3.5,False,PORTAGE PARK,K-12 School,234393.0,1928.0,1.0,,59.0,3410594.3,17338798.7,,,,88.5,118.4,104.4,136.3,1453.2,6.2,41.93918272,-87.75361327,"(41.93918272, -87.75361327)"
2020,The Van Buren Building,Not Submitted,210 214 W VANBUREN ST,60607,0.0,False,LOOP,,82592.0,,,,,,,,,,,,,,,,41.87687632,-87.63400049,"(41.87687632, -87.63400049)"
2020,Christopher Elementary -CPS,Submitted Data,5042 S Artesian Ave,60632,3.0,False,GAGE PARK,K-12 School,76800.0,1927.0,1.0,,50.0,1782556.1,3676869.5,,,,71.1,115.3,77.0,123.0,473.5,6.2,41.80176591,-87.68607021,"(41.80176591, -87.68607021)"
2020,Willis Tower,Submitted Data,233 S Wacker Dr,60606,3.0,False,LOOP,Office,5037125.0,1973.0,1.0,,67.0,268467345.5,33423630.4,,,,60.7,158.3,61.4,159.0,43674.8,8.8,41.87887581,-87.63587349,"(41.87887581, -87.63587349)"
2020,Nathan S Davis -CPS,Submitted Data,3014 W 39th Place,60632,2.0,False,BRIGHTON PARK,K-12 School,121557.0,1905.0,1.0,,28.0,3302249.1,7898649.8,,,,92.1,144.3,98.0,150.5,934.9,7.7,41.82219785,-87.70030591,"(41.82219785, -87.70030591)"
2020,Hartford Plaza,Submitted Data,150 S Wacker Dr,60606,4.0,False,LOOP,Office,1281114.0,1971.0,1.0,,77.0,44104209.2,42770238.2,,,,67.8,131.4,70.2,134.0,9155.0,7.1,41.87965675,-87.63746431,"(41.87965675, -87.63746431)"
2020,820 S Michigan Ave,Submitted Data,820 S Michigan Ave,60605,2.0,False,LOOP,Multifamily Housing,112941.0,1949.0,1.0,,22.0,6905164.6,28040.0,,,,61.4,171.5,65.9,184.1,1079.2,9.6,41.87112548,-87.62470896,"(41.87112548, -87.62470896)"
2020,Mansueto High School,Submitted Data,2911 W 47Th St,60632,2.5,False,BRIGHTON PARK,K-12 School,67000.0,2017.0,1.0,,39.0,2575223.1,2799361.8,,,,80.2,151.5,83.3,154.7,550.6,8.2,41.81528,-87.70264,"(41.81528, -87.70264)"
2020,,Submitted Data,6 W HUBBARD ST,60654,2.0,False,NEAR NORTH SIDE,Office,66030.0,1988.0,1.0,,18.0,4990479.8,1348511.1,,,,96.0,233.1,98.4,239.9,850.5,12.9,41.89009837,-87.62836025,"(41.89009837, -87.62836025)"
2020,,Not Submitted,2550 2558 S WABASH AVE,60616,0.0,False,NEAR SOUTH SIDE,,65912.0,,,,,,,,,,,,,,,,41.84575601,-87.62545103,"(41.84575601, -87.62545103)"
2020,10 S LaSalle St,Submitted Data,10 S LaSalle St,60603,4.0,False,LOOP,Office,871962.0,1986.0,1.0,,70.0,43754334.4,564607.8,,,,50.8,141.2,52.6,146.1,6858.7,7.9,41.88160573,-87.6327278,"(41.88160573, -87.6327278)"
2020,03241-Paulina & Division,Submitted Data,1341 N Paulina St,60622,4.0,False,WEST TOWN,Supermarket/Grocery Store,52422.0,1984.0,1.0,,70.0,7837039.9,3900499.7,,,,223.9,496.7,228.0,500.7,1430.3,27.3,41.906155,-87.669973,"(41.906155, -87.669973)"
2020,Marshall Metro HS -CPS,Submitted Data,3250 W Adams St,60624,4.0,False,EAST GARFIELD PARK,K-12 School,366981.0,1916.0,1.0,,81.0,5576535.3,16240537.7,,,,59.5,89.0,64.8,94.7,1732.9,4.7,41.87909618,-87.70740611,"(41.87909618, -87.70740611)"
2020,,Submitted Data,5110  S DR MARTIN LUTHER KING JR DR,60615,3.5,False,WASHINGTON PARK,Multifamily Housing,118232.0,1969.0,1.0,,54.0,2234010.4,8745215.9,,,,96.0,135.0,100.0,139.2,813.2,7.1,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2020,Aloft Chicago Mag Mile (Marriott),Submitted Data,243 E Ontario St,60611,4.0,False,NEAR NORTH SIDE,Hotel,190742.0,2018.0,1.0,,96.0,6396714.3,2794854.6,,,,48.2,109.3,48.9,110.1,1146.8,6.0,41.89524,-87.6232,"(41.89524, -87.6232)"
2020,,Submitted Data,5514 5524 S BLACKSTONE AVE,60637,3.5,False,HYDE PARK,Multifamily Housing,72940.0,1913.0,1.0,,60.0,763173.7,5468670.9,,,,85.4,108.0,85.4,107.8,409.6,5.6,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2020,Vanguard Lofts Condominium Association,Submitted Data,1250 W Van Buren St,60607,3.0,False,NEAR WEST SIDE,Multifamily Housing,117100.0,1927.0,1.0,,42.0,3056681.0,5778637.3,,,,75.5,124.9,78.3,128.2,784.0,6.7,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2020,Kanoon Magnet Elementary -CPS,Submitted Data,2233 S Kedzie Ave,60623,2.0,False,SOUTH LAWNDALE,K-12 School,67900.0,1980.0,1.0,,28.0,3486605.9,,,,,51.3,143.8,53.6,150.1,544.2,8.0,41.85046517,-87.70460889,"(41.85046517, -87.70460889)"
2020,Dearborn Station,Submitted Data,47 W Polk St,60605,,True,LOOP,Other,145809.0,1885.0,1.0,,,5022150.2,8167780.7,,,,90.5,155.3,90.5,155.3,1217.6,8.4,41.872273,-87.62912,"(41.872273, -87.62912)"
